product,Period,rating,polarityNum,trendCoeff,trendLine
B00G9WHN12,2013-12,1.0,1.0,-0.005398427911228996,0.9334713617333351
B00G9WHN12,2014-01,0.875,0.875,-0.005398427911228996,0.9280729338221061
B00G9WHN12,2014-02,0.9083333333333334,0.9166666666666666,-0.005398427911228996,0.9226745059108771
B00G9WHN12,2014-03,0.9333333333333333,0.9523809523809523,-0.005398427911228996,0.9172760779996482
B00G9WHN12,2014-04,0.9294117647058825,0.9705882352941176,-0.005398427911228996,0.9118776500884191
B00G9WHN12,2014-05,0.9245901639344262,0.9344262295081968,-0.005398427911228996,0.9064792221771901
B00G9WHN12,2014-06,0.9023255813953488,0.872093023255814,-0.005398427911228996,0.9010807942659611
B00G9WHN12,2014-07,0.9386363636363637,0.9090909090909091,-0.005398427911228996,0.8956823663547322
B00G9WHN12,2014-08,0.9447368421052632,0.8947368421052632,-0.005398427911228996,0.8902839384435032
B00G9WHN12,2014-09,0.9241379310344827,0.9396551724137931,-0.005398427911228996,0.8848855105322742
B00G9WHN12,2014-10,0.9260273972602739,0.8767123287671232,-0.005398427911228996,0.8794870826210451
B00G9WHN12,2014-11,0.9244444444444444,0.9222222222222223,-0.005398427911228996,0.8740886547098161
B00G9WHN12,2014-12,0.8594594594594595,0.8108108108108109,-0.005398427911228996,0.8686902267985872
B00G9WHN12,2015-01,0.9137931034482758,0.9137931034482759,-0.005398427911228996,0.8632917988873582
B00G9WHN12,2015-02,0.9102040816326531,0.8163265306122449,-0.005398427911228996,0.8578933709761292
B00G9WHN12,2015-03,0.8823529411764706,0.8431372549019608,-0.005398427911228996,0.8524949430649001
B00G9WHN12,2015-04,0.8677966101694914,0.847457627118644,-0.005398427911228996,0.8470965151536711
B00G9WHN12,2015-05,0.9270833333333334,0.84375,-0.005398427911228996,0.8416980872424422
B00G9WHN12,2015-06,0.9492063492063494,0.8888888888888888,-0.005398427911228996,0.8362996593312132
B00G9WHN12,2015-07,0.9409836065573771,0.8852459016393442,-0.005398427911228996,0.8309012314199842
B00G9WHN12,2015-08,0.903448275862069,0.8160919540229885,-0.005398427911228996,0.8255028035087552
B00G9WHN12,2015-09,0.8851063829787233,0.8723404255319149,-0.005398427911228996,0.8201043755975262
B00G9WHN12,2015-10,0.8652173913043479,0.8260869565217391,-0.005398427911228996,0.8147059476862972
B00G9WHN12,2015-11,0.825,0.75,-0.005398427911228996,0.8093075197750682
B00G9WHN12,2015-12,0.8850746268656715,0.8283582089552238,-0.005398427911228996,0.8039090918638392
B00G9WHN12,2016-01,0.8695652173913043,0.8478260869565217,-0.005398427911228996,0.7985106639526103
B00G9WHN12,2016-02,0.874074074074074,0.7901234567901234,-0.005398427911228996,0.7931122360413813
B00G9WHN12,2016-03,0.8612244897959183,0.8775510204081632,-0.005398427911228996,0.7877138081301522
B00G9WHN12,2016-04,0.8928571428571428,0.8809523809523809,-0.005398427911228996,0.7823153802189232
B00G9WHN12,2016-05,0.8485436893203884,0.8349514563106796,-0.005398427911228996,0.7769169523076942
B00G9WHN12,2016-06,0.779381443298969,0.7319587628865979,-0.005398427911228996,0.7715185243964653
B00G9WHN12,2016-07,0.7917525773195877,0.7422680412371134,-0.005398427911228996,0.7661200964852363
B00G9WHN12,2016-08,0.7454545454545454,0.6818181818181818,-0.005398427911228996,0.7607216685740072
B00G9WHN12,2016-09,0.7383177570093458,0.6728971962616822,-0.005398427911228996,0.7553232406627782
B00G9WHN12,2016-10,0.7043478260869565,0.6260869565217392,-0.005398427911228996,0.7499248127515492
B00G9WHN12,2016-11,0.8034482758620689,0.7672413793103449,-0.005398427911228996,0.7445263848403203
B00G9WHN12,2016-12,0.7692307692307693,0.717948717948718,-0.005398427911228996,0.7391279569290913
B00G9WHN12,2017-01,0.724,0.68,-0.005398427911228996,0.7337295290178623
B00G9WHN12,2017-02,0.7419354838709677,0.6451612903225806,-0.005398427911228996,0.7283311011066332
B00G9WHN12,2017-03,0.7931034482758621,0.6896551724137931,-0.005398427911228996,0.7229326731954042
B00G9WHN12,2017-04,0.8,0.72,-0.005398427911228996,0.7175342452841753
B00G9WHN12,2017-05,0.7727272727272727,0.6363636363636364,-0.005398427911228996,0.7121358173729463
B00G9WHN12,2017-06,0.7428571428571429,0.7619047619047619,-0.005398427911228996,0.7067373894617173
B00G9WHN12,2017-07,0.6666666666666667,0.47619047619047616,-0.005398427911228996,0.7013389615504884
B00G9WHN12,2017-08,0.7142857142857142,0.5714285714285714,-0.005398427911228996,0.6959405336392592
B00G9WHN12,2017-09,0.7142857142857142,0.5714285714285714,-0.005398427911228996,0.6905421057280303
B00G9WHN12,2017-10,0.74,0.65,-0.005398427911228996,0.6851436778168013
B00G9WHN12,2017-11,0.72,0.6666666666666666,-0.005398427911228996,0.6797452499055723
B00G9WHN12,2017-12,0.8800000000000001,0.9333333333333333,-0.005398427911228996,0.6743468219943434
B00G9WHN12,2018-01,0.6533333333333333,0.6666666666666666,-0.005398427911228996,0.6689483940831142
B00G9WHN12,2018-02,0.7473684210526316,0.6842105263157895,-0.005398427911228996,0.6635499661718853
B00G9WHN12,2018-03,0.8,0.7222222222222222,-0.005398427911228996,0.6581515382606563
B00G9WHN12,2018-04,0.8142857142857143,0.7857142857142857,-0.005398427911228996,0.6527531103494273
B00G9WHN12,2018-05,0.6166666666666667,0.4166666666666667,-0.005398427911228996,0.6473546824381984
B00G9WHN12,2018-06,0.6727272727272727,0.6363636363636364,-0.005398427911228996,0.6419562545269694
B00G9WHN12,2018-07,0.6799999999999999,0.6,-0.005398427911228996,0.6365578266157403
B00G9WHN12,2018-08,0.4,0.2,-0.005398427911228996,0.6311593987045113
B00G9WHN12,2018-09,0.6222222222222222,0.4444444444444444,-0.005398427911228996,0.6257609707932823
B00G9WHN12,2018-10,0.5714285714285714,0.2857142857142857,-0.005398427911228996,0.6203625428820534
B00G9WHN12,2018-11,0.8,0.6944444444444444,-0.005398427911228996,0.6149641149708244
B00G9WHN12,2018-12,0.9045454545454545,0.8409090909090909,-0.005398427911228996,0.6095656870595954
B00G9WHN12,2019-01,0.8876712328767122,0.821917808219178,-0.005398427911228996,0.6041672591483664
B00G9WHN12,2019-02,0.9135135135135135,0.8513513513513513,-0.005398427911228996,0.5987688312371373
B00G9WHN12,2019-03,0.8566666666666667,0.8666666666666667,-0.005398427911228996,0.5933704033259084
B00G9WHN12,2019-04,0.8875,0.75,-0.005398427911228996,0.5879719754146794
B00KWHJY7Q,2014-10,0.925,1.0,-0.0015960447057338546,0.9597671069479146
B00KWHJY7Q,2014-11,0.9529411764705882,0.9411764705882353,-0.0015960447057338546,0.9581710622421807
B00KWHJY7Q,2014-12,0.9785714285714286,0.9642857142857143,-0.0015960447057338546,0.9565750175364468
B00KWHJY7Q,2015-01,0.9655172413793103,0.9655172413793104,-0.0015960447057338546,0.954978972830713
B00KWHJY7Q,2015-02,0.9771428571428573,0.9142857142857143,-0.0015960447057338546,0.9533829281249792
B00KWHJY7Q,2015-03,0.95,0.95,-0.0015960447057338546,0.9517868834192453
B00KWHJY7Q,2015-04,0.9686274509803918,0.9411764705882353,-0.0015960447057338546,0.9501908387135114
B00KWHJY7Q,2015-05,0.9563218390804598,0.9195402298850575,-0.0015960447057338546,0.9485947940077776
B00KWHJY7Q,2015-06,0.9682926829268292,0.9634146341463414,-0.0015960447057338546,0.9469987493020438
B00KWHJY7Q,2015-07,0.9644859813084112,0.9439252336448598,-0.0015960447057338546,0.9454027045963098
B00KWHJY7Q,2015-08,0.953956834532374,0.9496402877697842,-0.0015960447057338546,0.943806659890576
B00KWHJY7Q,2015-09,0.9621212121212122,0.9318181818181818,-0.0015960447057338546,0.9422106151848422
B00KWHJY7Q,2015-10,0.9564625850340136,0.9455782312925171,-0.0015960447057338546,0.9406145704791083
B00KWHJY7Q,2015-11,0.9515527950310559,0.937888198757764,-0.0015960447057338546,0.9390185257733744
B00KWHJY7Q,2015-12,0.9542483660130718,0.934640522875817,-0.0015960447057338546,0.9374224810676406
B00KWHJY7Q,2016-01,0.9572413793103449,0.9379310344827586,-0.0015960447057338546,0.9358264363619068
B00KWHJY7Q,2016-02,0.9473684210526314,0.9298245614035088,-0.0015960447057338546,0.9342303916561729
B00KWHJY7Q,2016-03,0.9410852713178295,0.9224806201550387,-0.0015960447057338546,0.932634346950439
B00KWHJY7Q,2016-04,0.920388349514563,0.9223300970873787,-0.0015960447057338546,0.9310383022447052
B00KWHJY7Q,2016-05,0.9425925925925924,0.9166666666666666,-0.0015960447057338546,0.9294422575389714
B00KWHJY7Q,2016-06,0.9076923076923077,0.8461538461538461,-0.0015960447057338546,0.9278462128332374
B00KWHJY7Q,2016-07,0.9294117647058825,0.8823529411764706,-0.0015960447057338546,0.9262501681275036
B00KWHJY7Q,2016-08,0.9517857142857142,0.9821428571428571,-0.0015960447057338546,0.9246541234217698
B00KWHJY7Q,2016-09,0.9291139240506329,0.9240506329113924,-0.0015960447057338546,0.9230580787160358
B00KWHJY7Q,2016-10,0.9448717948717948,0.9102564102564102,-0.0015960447057338546,0.921462034010302
B00KWHJY7Q,2016-11,0.9565217391304348,0.9130434782608695,-0.0015960447057338546,0.9198659893045682
B00KWHJY7Q,2016-12,0.9313131313131313,0.9292929292929293,-0.0015960447057338546,0.9182699445988344
B00KWHJY7Q,2017-01,0.943243243243243,0.9459459459459459,-0.0015960447057338546,0.9166738998931004
B00KWHJY7Q,2017-02,0.9560975609756097,0.926829268292683,-0.0015960447057338546,0.9150778551873666
B00KWHJY7Q,2017-03,0.9663366336633663,0.9504950495049505,-0.0015960447057338546,0.9134818104816328
B00KWHJY7Q,2017-04,0.9621052631578948,0.9368421052631579,-0.0015960447057338546,0.911885765775899
B00KWHJY7Q,2017-05,0.9538461538461538,0.9560439560439561,-0.0015960447057338546,0.910289721070165
B00KWHJY7Q,2017-06,0.9418803418803419,0.9487179487179487,-0.0015960447057338546,0.9086936763644312
B00KWHJY7Q,2017-07,0.95,0.8875,-0.0015960447057338546,0.9070976316586974
B00KWHJY7Q,2017-08,0.9618181818181819,0.9727272727272728,-0.0015960447057338546,0.9055015869529635
B00KWHJY7Q,2017-09,0.9428571428571428,0.9323308270676691,-0.0015960447057338546,0.9039055422472296
B00KWHJY7Q,2017-10,0.935185185185185,0.8888888888888888,-0.0015960447057338546,0.9023094975414958
B00KWHJY7Q,2017-11,0.9523178807947019,0.9403973509933775,-0.0015960447057338546,0.900713452835762
B00KWHJY7Q,2017-12,0.9537190082644629,0.9008264462809917,-0.0015960447057338546,0.899117408130028
B00KWHJY7Q,2018-01,0.9471153846153848,0.9230769230769231,-0.0015960447057338546,0.8975213634242942
B00KWHJY7Q,2018-02,0.9255474452554745,0.8905109489051095,-0.0015960447057338546,0.8959253187185604
B00KWHJY7Q,2018-03,0.9204081632653061,0.8571428571428571,-0.0015960447057338546,0.8943292740128266
B00KWHJY7Q,2018-04,0.9092592592592594,0.8518518518518519,-0.0015960447057338546,0.8927332293070926
B00KWHJY7Q,2018-05,0.9166666666666667,0.9166666666666666,-0.0015960447057338546,0.8911371846013588
B00KWHJY7Q,2018-06,0.9414634146341463,0.926829268292683,-0.0015960447057338546,0.889541139895625
B00KWHJY7Q,2018-07,0.9268292682926829,0.8536585365853658,-0.0015960447057338546,0.8879450951898911
B00KWHJY7Q,2018-08,0.9416666666666668,0.875,-0.0015960447057338546,0.8863490504841572
B00KWHJY7Q,2018-09,0.8421052631578947,0.7894736842105263,-0.0015960447057338546,0.8847530057784234
B00KWHJY7Q,2018-10,0.8300000000000001,0.7,-0.0015960447057338546,0.8831569610726895
B00KWHJY7Q,2018-11,0.9438596491228071,0.9473684210526315,-0.0015960447057338546,0.8815609163669557
B00KWHJY7Q,2018-12,0.9192660550458714,0.8807339449541285,-0.0015960447057338546,0.8799648716612218
B00KWHJY7Q,2019-01,0.9470588235294117,0.9264705882352942,-0.0015960447057338546,0.878368826955488
B00KWHJY7Q,2019-02,0.9384615384615382,0.9230769230769231,-0.0015960447057338546,0.8767727822497541
B00KWHJY7Q,2019-03,0.9105263157894736,0.881578947368421,-0.0015960447057338546,0.8751767375440203
B00KWHJY7Q,2019-04,0.8400000000000002,0.8666666666666667,-0.0015960447057338546,0.8735806928382864
B00Z8X34QG,2015-07,0.8857142857142858,0.8571428571428571,-0.0001908067307544986,0.84945677785603
B00Z8X34QG,2015-08,0.8999999999999999,0.8333333333333334,-0.0001908067307544986,0.8492659711252756
B00Z8X34QG,2015-09,0.9066666666666666,0.88,-0.0001908067307544986,0.849075164394521
B00Z8X34QG,2015-10,0.880701754385965,0.8421052631578947,-0.0001908067307544986,0.8488843576637666
B00Z8X34QG,2015-11,0.8960629921259843,0.8110236220472441,-0.0001908067307544986,0.848693550933012
B00Z8X34QG,2015-12,0.8890052356020943,0.8743455497382199,-0.0001908067307544986,0.8485027442022576
B00Z8X34QG,2016-01,0.8962264150943395,0.8254716981132075,-0.0001908067307544986,0.848311937471503
B00Z8X34QG,2016-02,0.9005847953216375,0.8362573099415205,-0.0001908067307544986,0.8481211307407486
B00Z8X34QG,2016-03,0.8905982905982907,0.8547008547008547,-0.0001908067307544986,0.847930324009994
B00Z8X34QG,2016-04,0.8776859504132231,0.859504132231405,-0.0001908067307544986,0.8477395172792396
B00Z8X34QG,2016-05,0.8732142857142857,0.8303571428571429,-0.0001908067307544986,0.847548710548485
B00Z8X34QG,2016-06,0.8702127659574468,0.8723404255319149,-0.0001908067307544986,0.8473579038177306
B00Z8X34QG,2016-07,0.9020408163265305,0.8469387755102041,-0.0001908067307544986,0.847167097086976
B00Z8X34QG,2016-08,0.9227272727272726,0.875,-0.0001908067307544986,0.8469762903562216
B00Z8X34QG,2016-09,0.880952380952381,0.8809523809523809,-0.0001908067307544986,0.846785483625467
B00Z8X34QG,2016-10,0.9138211382113821,0.8292682926829268,-0.0001908067307544986,0.8465946768947126
B00Z8X34QG,2016-11,0.8589473684210527,0.8473684210526315,-0.0001908067307544986,0.846403870163958
B00Z8X34QG,2016-12,0.9086092715231787,0.8675496688741722,-0.0001908067307544986,0.8462130634332036
B00Z8X34QG,2017-01,0.9070175438596493,0.8596491228070176,-0.0001908067307544986,0.846022256702449
B00Z8X34QG,2017-02,0.8934306569343067,0.8248175182481752,-0.0001908067307544986,0.8458314499716946
B00Z8X34QG,2017-03,0.8949494949494949,0.8383838383838383,-0.0001908067307544986,0.84564064324094
B00Z8X34QG,2017-04,0.9238095238095236,0.8412698412698413,-0.0001908067307544986,0.8454498365101856
B00Z8X34QG,2017-05,0.8960000000000001,0.84,-0.0001908067307544986,0.845259029779431
B00Z8X34QG,2017-06,0.8773333333333333,0.7866666666666666,-0.0001908067307544986,0.8450682230486766
B00Z8X34QG,2017-07,0.8800000000000001,0.8181818181818182,-0.0001908067307544986,0.844877416317922
B00Z8X34QG,2017-08,0.8845070422535212,0.8309859154929577,-0.0001908067307544986,0.8446866095871676
B00Z8X34QG,2017-09,0.8871287128712873,0.8118811881188119,-0.0001908067307544986,0.844495802856413
B00Z8X34QG,2017-10,0.8999999999999999,0.85,-0.0001908067307544986,0.8443049961256586
B00Z8X34QG,2017-11,0.8961038961038961,0.8961038961038961,-0.0001908067307544986,0.844114189394904
B00Z8X34QG,2017-12,0.925,0.9,-0.0001908067307544986,0.8439233826641496
B00Z8X34QG,2018-01,0.9333333333333333,0.8416666666666667,-0.0001908067307544986,0.843732575933395
B00Z8X34QG,2018-02,0.8876712328767122,0.8493150684931506,-0.0001908067307544986,0.8435417692026406
B00Z8X34QG,2018-03,0.9130434782608696,0.8985507246376812,-0.0001908067307544986,0.843350962471886
B00Z8X34QG,2018-04,0.9047619047619048,0.8571428571428571,-0.0001908067307544986,0.8431601557411316
B00Z8X34QG,2018-05,0.9020408163265305,0.8163265306122449,-0.0001908067307544986,0.8429693490103771
B00Z8X34QG,2018-06,0.930232558139535,0.8837209302325582,-0.0001908067307544986,0.8427785422796226
B00Z8X34QG,2018-07,0.9170731707317072,0.926829268292683,-0.0001908067307544986,0.8425877355488681
B00Z8X34QG,2018-08,0.8473684210526315,0.7368421052631579,-0.0001908067307544986,0.8423969288181136
B00Z8X34QG,2018-09,0.8999999999999999,0.7916666666666666,-0.0001908067307544986,0.8422061220873591
B00Z8X34QG,2018-10,0.8235294117647061,0.7352941176470589,-0.0001908067307544986,0.8420153153566046
B00Z8X34QG,2018-11,0.8827586206896552,0.7413793103448276,-0.0001908067307544986,0.8418245086258501
B00Z8X34QG,2018-12,0.9082191780821918,0.8493150684931506,-0.0001908067307544986,0.8416337018950956
B00Z8X34QG,2019-01,0.9100775193798449,0.8294573643410853,-0.0001908067307544986,0.8414428951643411
B00Z8X34QG,2019-02,0.9384615384615382,0.9307692307692308,-0.0001908067307544986,0.8412520884335866
B00Z8X34QG,2019-03,0.9038759689922481,0.8217054263565892,-0.0001908067307544986,0.8410612817028321
B00Z8X34QG,2019-04,0.9513513513513514,0.9459459459459459,-0.0001908067307544986,0.8408704749720776
B01ETRGE7M,2017-11,0.9686274509803918,0.9313725490196079,-0.00743248776578134,0.9496395434500366
B01ETRGE7M,2017-12,0.9617977528089888,0.9101123595505618,-0.00743248776578134,0.9422070556842553
B01ETRGE7M,2018-01,0.960355029585799,0.9497041420118343,-0.00743248776578134,0.934774567918474
B01ETRGE7M,2018-02,0.9716981132075473,0.9481132075471698,-0.00743248776578134,0.9273420801526926
B01ETRGE7M,2018-03,0.9518324607329844,0.9109947643979057,-0.00743248776578134,0.9199095923869113
B01ETRGE7M,2018-04,0.961111111111111,0.9444444444444444,-0.00743248776578134,0.91247710462113
B01ETRGE7M,2018-05,0.9519230769230769,0.9134615384615384,-0.00743248776578134,0.9050446168553486
B01ETRGE7M,2018-06,0.9483333333333333,0.9,-0.00743248776578134,0.8976121290895672
B01ETRGE7M,2018-07,0.9588235294117646,0.9019607843137255,-0.00743248776578134,0.8901796413237859
B01ETRGE7M,2018-08,0.9622857142857143,0.9085714285714286,-0.00743248776578134,0.8827471535580046
B01ETRGE7M,2018-09,0.9407407407407407,0.9185185185185185,-0.00743248776578134,0.8753146657922233
B01ETRGE7M,2018-10,0.897872340425532,0.8191489361702128,-0.00743248776578134,0.8678821780264419
B01ETRGE7M,2018-11,0.8652591170825336,0.7869481765834933,-0.00743248776578134,0.8604496902606605
B01ETRGE7M,2018-12,0.8974219810040707,0.835820895522388,-0.00743248776578134,0.8530172024948792
B01ETRGE7M,2019-01,0.9148775894538608,0.8568738229755178,-0.00743248776578134,0.8455847147290979
B01ETRGE7M,2019-02,0.9193612774451096,0.8263473053892215,-0.00743248776578134,0.8381522269633166
B01ETRGE7M,2019-03,0.9120234604105573,0.8592375366568915,-0.00743248776578134,0.8307197391975352
B01ETRGE7M,2019-04,0.8909090909090909,0.8347107438016529,-0.00743248776578134,0.8232872514317539
